,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,own_team_form,home,next_team_t,next_team_pos,fantasy_points_t
227,228,Chris,Smalling,Man Utd,10,Defender,66,75.0,75.0,2250,2.0,125,22,63,3,False,CRY,8,5
228,229,Phil,Jones,Man Utd,10,Defender,48,25.0,25.0,530,0.0,36,7,52,3,False,CRY,8,0
229,230,Rafael Pereira,da Silva,Man Utd,10,Defender,50,,,0,0.0,0,0,50,3,False,CRY,8,0
230,231,Jonny,Evans,West Brom,19,Defender,47,75.0,75.0,1780,2.0,95,22,48,3,True,LEI,3,1
231,232,Guillermo,Varela,Man Utd,10,Defender,42,100.0,100.0,225,0.0,0,0,42,3,False,CRY,8,0
232,233,Luke,Shaw,Man Utd,10,Defender,53,0.0,0.0,450,0.0,18,2,54,3,False,CRY,8,0
233,234,Tyler,Blackett,Man Utd,10,Defender,44,0.0,0.0,0,0.0,0,0,44,3,False,CRY,8,0
234,235,Marcos,Rojo,Man Utd,10,Defender,50,75.0,100.0,533,0.3,40,10,54,3,False,CRY,8,8
235,236,Patrick,McNair,Man Utd,10,Defender,45,100.0,100.0,313,0.0,1,1,47,3,False,CRY,8,0
236,237,Antonio,Valencia,Man Utd,10,Defender,51,0.0,0.0,284,0.0,53,8,52,3,False,CRY,8,0
237,238,Juan,Mata,Man Utd,10,Midfielder,81,,,2080,2.8,119,30,89,3,False,CRY,8,3
238,239,Marouane,Fellaini,Man Utd,10,Midfielder,62,0.0,75.0,891,1.5,18,4,62,3,False,CRY,8,1
239,240,Memphis,Depay,Man Utd,10,Midfielder,78,100.0,100.0,1135,1.3,35,15,81,3,False,CRY,8,0
240,241,Michael,Carrick,Man Utd,10,Midfielder,48,100.0,100.0,1333,1.8,61,10,49,3,False,CRY,8,0
241,242,Ashley,Young,Man Utd,10,Midfielder,56,0.0,0.0,1013,0.0,44,9,56,3,False,CRY,8,1
242,243,Adnan,Januzaj,Man Utd,10,Midfielder,55,100.0,25.0,141,0.0,0,0,55,3,False,CRY,8,0
243,244,Ander,Herrera,Man Utd,10,Midfielder,65,100.0,100.0,1142,2.0,81,23,66,3,False,CRY,8,3
244,245,Ángel,Di María,Man Utd,10,Midfielder,85,50.0,50.0,0,0.0,0,0,85,3,False,CRY,8,0
245,246,Daley,Blind,Man Utd,10,Midfielder,52,,,2223,2.0,87,17,55,3,False,CRY,8,3
246,247,Andreas,Pereira,Man Utd,10,Midfielder,45,100.0,100.0,84,0.3,0,0,47,3,False,CRY,8,0
247,248,Robin,van Persie,Man Utd,10,Forward,95,,,0,0.0,0,0,95,3,False,CRY,8,0
248,249,Javier,Hernández,Man Utd,10,Forward,60,0.0,0.0,24,0.0,0,0,60,3,False,CRY,8,0
249,250,Wayne,Rooney,Man Utd,10,Forward,100,0.0,0.0,1903,4.0,94,17,102,3,False,CRY,8,2
250,251,James,Wilson,Man Utd,10,Forward,45,0.0,0.0,9,0.0,2,1,47,3,False,CRY,8,0
251,252,Tim,Krul,Newcastle,11,Goalkeeper,43,0.0,0.0,720,0.0,54,3,45,3,True,STK,14,0
252,253,Robert,Elliot,Newcastle,11,Goalkeeper,40,100.0,100.0,1530,2.7,16,2,40,3,True,STK,14,7
253,254,Michael,Williamson,Newcastle,11,Defender,42,0.0,0.0,0,0.0,0,0,42,3,True,STK,14,0
254,255,Steven,Taylor,Newcastle,11,Defender,38,100.0,100.0,315,2.3,0,0,39,3,True,STK,14,0
255,256,Fabricio,Coloccini,Newcastle,11,Defender,45,25.0,75.0,2292,2.3,77,3,45,3,True,STK,14,6
256,257,Massadio,Haidara,Newcastle,11,Defender,42,0.0,0.0,555,0.0,29,3,45,3,True,STK,14,0
257,258,Paul,Dummett,Newcastle,11,Defender,42,100.0,100.0,1232,0.3,12,1,43,3,True,STK,14,8
258,259,Daryl,Janmaat,Newcastle,11,Defender,48,100.0,100.0,2192,3.3,94,12,49,3,True,STK,14,6
259,260,Gabriel,Obertan,Newcastle,11,Midfielder,42,0.0,0.0,279,0.0,2,2,44,3,True,STK,14,0
260,261,Cheick,Tioté,Newcastle,11,Midfielder,44,100.0,100.0,720,1.7,1,1,44,3,True,STK,14,3
261,262,Mehdi,Abeid,Newcastle,11,Midfielder,45,0.0,0.0,0,0.0,0,0,45,3,True,STK,14,0
262,263,Vurnon,Anita,Newcastle,11,Midfielder,42,100.0,75.0,1370,0.0,52,8,44,3,True,STK,14,3
263,264,Moussa,Sissoko,Newcastle,11,Midfielder,56,100.0,100.0,2167,2.3,110,24,57,3,True,STK,14,3
264,265,Jack,Colback,Newcastle,11,Midfielder,52,100.0,100.0,1524,1.3,49,4,52,3,True,STK,14,0
265,266,Yoan,Gouffran,Newcastle,11,Midfielder,55,,,154,0.0,7,2,56,3,True,STK,14,0
266,267,Sammy,Ameobi,Newcastle,11,Midfielder,50,,,0,0.0,0,0,50,3,True,STK,14,0
267,268,Siem,de Jong,Newcastle,11,Midfielder,60,100.0,75.0,353,0.0,11,3,61,3,True,STK,14,1
268,269,Rémy,Cabella,Newcastle,11,Midfielder,65,0.0,0.0,0,0.0,0,0,65,3,True,STK,14,0
269,270,Rolando,Aarons,Newcastle,11,Midfielder,45,100.0,100.0,343,2.0,6,2,46,3,True,STK,14,0
270,271,Papiss Demba,Cissé,Newcastle,11,Forward,62,100.0,75.0,612,0.0,1,4,63,3,True,STK,14,0
271,272,Adam,Armstrong,Newcastle,11,Forward,43,0.0,0.0,0,0.0,0,0,44,3,True,STK,14,0
272,273,Ayoze,Pérez Gutiérrez,Newcastle,11,Forward,51,,,1492,1.0,83,27,51,3,True,STK,14,2
273,274,Emmanuel,Riviere,Newcastle,11,Forward,54,100.0,100.0,3,0.0,0,0,54,3,True,STK,14,0
274,275,John,Ruddy,Norwich,12,Goalkeeper,41,,,1440,1.0,76,10,45,1,False,MCI,1,2
275,276,Declan,Rudd,Norwich,12,Goalkeeper,39,,,990,0.8,0,0,40,1,False,MCI,1,0
276,277,Sebastien,Bassong,Norwich,12,Defender,42,50.0,,2340,0.5,78,5,44,1,False,MCI,1,1
277,278,Steven,Whittaker,Norwich,12,Defender,40,100.0,100.0,660,0.0,48,3,45,1,False,MCI,1,0
278,279,Russell,Martin,Norwich,12,Defender,42,100.0,100.0,1977,1.0,88,12,47,1,False,MCI,1,-2
279,280,Martin,Olsson,Norwich,12,Defender,44,100.0,100.0,1046,0.5,48,8,44,1,False,MCI,1,1
280,281,Michael,Turner,Norwich,12,Defender,39,,,0,0.0,0,0,39,1,False,MCI,1,0
281,282,Jos,Hooiveld,Norwich,12,Defender,40,,,0,0.0,0,0,40,1,False,MCI,1,0
282,283,Ryan,Bennett,Norwich,12,Defender,39,,,1215,0.3,0,0,39,1,False,MCI,1,1
283,284,Bradley,Johnson,Norwich,12,Midfielder,53,0.0,0.0,154,0.0,0,0,53,1,False,MCI,1,0
284,285,Nathan,Redmond,Norwich,12,Midfielder,50,100.0,100.0,1692,1.3,78,18,56,1,False,MCI,1,1
285,286,Wes,Hoolahan,Norwich,12,Midfielder,47,50.0,100.0,1455,2.3,86,21,52,1,False,MCI,1,0
286,287,Jonny,Howson,Norwich,12,Midfielder,49,,,2154,1.5,91,18,49,1,False,MCI,1,2
287,288,Graham,Dorrans,Norwich,12,Midfielder,44,100.0,100.0,1048,0.3,51,6,47,1,False,MCI,1,0
288,289,Alexander,Tettey,Norwich,12,Midfielder,42,100.0,100.0,1914,0.8,62,8,43,1,False,MCI,1,1
289,290,Gary,O'Neil,Norwich,12,Midfielder,42,100.0,100.0,800,1.0,14,3,43,1,False,MCI,1,1
290,291,Elliott,Bennett,Norwich,12,Midfielder,42,0.0,0.0,0,0.0,0,0,43,1,False,MCI,1,0
291,292,Youssouf,Mulumbu,Norwich,12,Midfielder,43,100.0,100.0,368,0.8,0,0,43,1,False,MCI,1,3
292,293,Cameron,Jerome,Norwich,12,Forward,45,100.0,100.0,1321,1.3,29,13,48,1,False,MCI,1,6
293,294,Ricky,van Wolfswinkel,Norwich,12,Forward,47,,,0,0.0,0,0,47,1,False,MCI,1,0
294,295,Lewis,Grabban,Bournemouth,3,Forward,42,50.0,75.0,316,0.3,2,1,44,1,False,MCI,1,1
295,296,Gary,Hooper,Norwich,12,Forward,42,0.0,0.0,13,0.0,0,0,43,1,False,MCI,1,0
296,297,Kyle,Lafferty,Norwich,12,Forward,43,100.0,100.0,14,0.0,2,1,45,1,False,MCI,1,0
297,298,Fraser,Forster,Southampton,13,Goalkeeper,50,100.0,100.0,630,6.3,0,0,49,1,True,BOU,17,0
298,299,Kelvin,Davis,Southampton,13,Goalkeeper,41,,,90,0.0,19,2,43,1,True,BOU,17,0
299,300,Maarten,Stekelenburg,Southampton,13,Goalkeeper,49,100.0,100.0,1530,0.0,56,12,50,1,True,BOU,17,6
300,301,Ryan,Bertrand,Southampton,13,Defender,53,100.0,100.0,1890,4.5,29,3,53,1,True,BOU,17,11
301,302,Jose,Fonte,Southampton,13,Defender,56,100.0,100.0,2330,5.5,94,20,54,1,True,BOU,17,1
302,303,Maya,Yoshida,Southampton,13,Defender,40,,,914,4.0,20,3,43,1,True,BOU,17,1
303,304,Matt,Targett,Southampton,13,Defender,39,100.0,100.0,943,2.0,33,8,41,1,True,BOU,17,0
304,305,Florin,Gardos,Southampton,13,Defender,44,0.0,0.0,0,0.0,0,0,44,1,True,BOU,17,0
305,306,Toby,Alderweireld,Spurs,14,Defender,64,,,2430,4.3,130,29,52,1,True,AVL,20,2
306,307,Cédric,Soares,Southampton,13,Defender,48,100.0,100.0,1695,3.5,67,11,50,1,True,BOU,17,7
307,308,Morgan,Schneiderlin,Man Utd,10,Midfielder,51,100.0,100.0,1578,1.3,73,15,52,3,False,CRY,8,3
308,309,Steven,Davis,Southampton,13,Midfielder,48,100.0,100.0,1861,1.0,81,16,48,1,True,BOU,17,11
309,310,James,Ward-Prowse,Southampton,13,Midfielder,55,,,1294,3.0,59,13,57,1,True,BOU,17,1
310,311,Victor,Wanyama,Southampton,13,Midfielder,42,0.0,0.0,1884,1.0,64,9,43,1,True,BOU,17,0
311,312,Harrison,Reed,Southampton,13,Midfielder,42,,,11,0.0,0,0,43,1,True,BOU,17,0
312,313,Dusan,Tadic,Southampton,13,Midfielder,66,,,1500,0.8,80,23,70,1,True,BOU,17,6
313,314,Sadio,Mané,Southampton,13,Midfielder,73,100.0,100.0,1831,1.3,103,30,79,1,True,BOU,17,3
314,315,Jake,Hesketh,Southampton,13,Midfielder,47,,,0,0.0,0,0,47,1,True,BOU,17,0
315,316,Eljero,Elia,Southampton,13,Midfielder,60,,,0,0.0,0,0,60,1,True,BOU,17,0
316,317,Filip,Djuricic,Southampton,13,Midfielder,55,,,0,0.0,0,0,55,1,True,BOU,17,0
317,318,Shane,Long,Southampton,13,Forward,57,50.0,100.0,1361,4.3,5,1,58,1,True,BOU,17,0
318,319,Jay,Rodriguez,Southampton,13,Forward,64,0.0,0.0,252,0.0,9,5,66,1,True,BOU,17,0
319,320,Emmanuel,Mayuka,Southampton,13,Forward,45,0.0,0.0,0,0.0,0,0,45,1,True,BOU,17,0
320,321,Graziano,Pellè,Southampton,13,Forward,78,100.0,100.0,1560,1.5,134,39,84,1,True,BOU,17,6
321,322,Juan Miguel,Jiménez López,Southampton,13,Forward,53,,,147,0.3,4,1,54,1,True,BOU,17,0
322,323,Hugo,Lloris,Spurs,14,Goalkeeper,52,100.0,100.0,2340,4.5,120,27,50,1,True,AVL,20,2
323,324,Michel,Vorm,Spurs,14,Goalkeeper,42,,,90,0.0,0,0,44,1,True,AVL,20,0
324,325,Danny,Rose,Spurs,14,Defender,51,100.0,100.0,1341,5.3,32,9,52,1,True,AVL,20,5
325,326,Younes,Kaboul,Sunderland,16,Defender,42,100.0,100.0,1153,0.0,53,3,43,1,False,EVE,9,0
326,327,Kyle,Walker,Spurs,14,Defender,51,100.0,100.0,2061,3.0,116,22,50,1,True,AVL,20,2
327,328,Jan,Vertonghen,Spurs,14,Defender,54,0.0,0.0,2054,0.0,121,21,55,1,True,AVL,20,2
328,329,Vlad,Chiriches,Spurs,14,Defender,44,,,0,0.0,0,0,44,1,True,AVL,20,0
329,330,Ben,Davies,Spurs,14,Defender,41,,,1089,1.5,87,14,45,1,True,AVL,20,1
330,331,Eric,Dier,Spurs,14,Defender,54,100.0,100.0,2290,3.8,86,22,52,1,True,AVL,20,2
331,332,Federico,Fazio,Spurs,14,Defender,47,0.0,0.0,0,0.0,0,0,47,1,True,AVL,20,0
332,333,DeAndre,Yedlin,Sunderland,16,Defender,44,100.0,100.0,836,1.0,19,3,44,1,False,EVE,9,0
333,334,Kieran,Trippier,Spurs,14,Defender,49,,,369,3.8,0,0,51,1,True,AVL,20,0
334,335,Kevin,Wimmer,Spurs,14,Defender,46,,,376,4.0,0,0,47,1,True,AVL,20,0
335,336,Mousa,Dembélé,Spurs,14,Midfielder,52,0.0,0.0,1558,2.0,31,4,53,1,True,AVL,20,9
336,337,Andros,Townsend,Newcastle,11,Midfielder,58,100.0,100.0,334,4.0,23,3,59,1,True,AVL,20,0
337,338,Nacer,Chadli,Spurs,14,Midfielder,66,100.0,100.0,814,2.8,32,10,68,1,True,AVL,20,0
338,339,Etienne,Capoue,Watford,18,Midfielder,48,100.0,100.0,2336,1.8,64,14,48,1,True,WHU,5,2
339,340,Erik,Lamela,Spurs,14,Midfielder,68,100.0,100.0,1553,2.5,70,21,68,1,True,AVL,20,6
340,341,Christian,Eriksen,Spurs,14,Midfielder,86,100.0,100.0,1959,6.5,92,26,84,1,True,AVL,20,2
341,342,Nabil,Bentaleb,Spurs,14,Midfielder,42,100.0,100.0,170,0.0,0,0,43,1,True,AVL,20,0
342,343,Alex,Pritchard,West Brom,19,Midfielder,47,100.0,100.0,51,0.3,0,0,49,1,True,AVL,20,0
343,344,Benjamin,Stambouli,Spurs,14,Midfielder,45,,,0,0.0,0,0,45,1,True,AVL,20,0
344,345,Ryan,Mason,Spurs,14,Midfielder,49,100.0,100.0,506,0.3,37,10,49,1,True,AVL,20,1
345,346,Aaron,Lennon,Everton,6,Midfielder,56,,,682,7.7,30,5,57,1,True,SUN,19,0
346,347,Tom,Carroll,Spurs,14,Midfielder,47,100.0,75.0,418,0.5,8,3,47,1,True,AVL,20,0
347,348,Bamidele,Alli,Spurs,14,Midfielder,61,75.0,100.0,1835,4.5,80,19,49,1,True,AVL,20,10
348,349,Emmanuel,Adebayor,Crystal Palace,5,Forward,58,100.0,100.0,253,2.5,0,0,58,1,True,AVL,20,0
349,350,Harry,Kane,Spurs,14,Forward,101,100.0,75.0,2375,5.8,23,13,92,1,True,AVL,20,8
350,351,Roberto,Soldado,Spurs,14,Forward,59,0.0,0.0,0,0.0,0,0,59,1,True,AVL,20,0
351,352,Asmir,Begovic,Chelsea,4,Goalkeeper,47,,,1027,0.0,93,18,50,3,True,LIV,7,2
352,353,Jack,Butland,Stoke,15,Goalkeeper,52,,,2430,1.8,125,26,46,3,False,NEW,18,11
353,354,Jakob,Haugaard,Stoke,15,Goalkeeper,44,,,0,0.0,0,0,44,3,False,NEW,18,0
354,355,Ryan,Shawcross,Stoke,15,Defender,48,0.0,0.0,1065,0.0,0,0,48,3,False,NEW,18,6
355,356,Marc,Wilson,Stoke,15,Defender,44,0.0,0.0,261,0.0,16,1,45,3,False,NEW,18,0
356,357,Geoff,Cameron,Stoke,15,Defender,42,75.0,50.0,1379,0.5,97,17,45,3,False,NEW,18,0
357,358,Erik,Pieters,Stoke,15,Defender,50,100.0,100.0,2385,1.5,110,17,49,3,False,NEW,18,7
358,359,Marc,Muniesa,Stoke,15,Defender,42,100.0,0.0,675,0.8,14,1,44,3,False,NEW,18,0
359,360,Phil,Bardsley,Stoke,15,Defender,42,75.0,75.0,241,1.8,6,0,42,3,False,NEW,18,0
360,361,Philipp,Wollscheid,Stoke,15,Defender,45,100.0,100.0,1874,1.3,69,16,43,3,False,NEW,18,6
361,362,Stephen,Ireland,Stoke,15,Midfielder,46,100.0,100.0,199,0.5,11,3,48,3,False,NEW,18,0
362,363,Charlie,Adam,Stoke,15,Midfielder,55,0.0,0.0,850,0.0,30,9,57,3,False,NEW,18,2
363,364,Glenn,Whelan,Stoke,15,Midfielder,43,75.0,100.0,2336,2.0,86,11,44,3,False,NEW,18,3
364,365,Jonathan,Walters,Stoke,15,Midfielder,56,100.0,100.0,1418,2.5,66,20,58,3,False,NEW,18,3
365,366,Steven,N'Zonzi,Stoke,15,Midfielder,50,,,0,0.0,0,0,50,3,False,NEW,18,0
366,367,Steve,Sidwell,Stoke,15,Midfielder,42,0.0,0.0,13,0.0,0,0,43,3,False,NEW,18,0
367,368,Marko,Arnautovic,Stoke,15,Midfielder,64,100.0,100.0,1967,4.8,92,24,60,3,False,NEW,18,2
368,369,Peter,Odemwingie,Stoke,15,Midfielder,47,100.0,100.0,106,0.3,2,1,48,3,False,NEW,18,0
369,370,Peter,Crouch,Stoke,15,Forward,56,100.0,100.0,158,0.5,2,1,56,3,False,NEW,18,1
370,371,Mame Biram,Diouf,Stoke,15,Forward,62,100.0,100.0,918,0.8,36,11,64,3,False,NEW,18,0
371,372,Bojan,Krkic,Stoke,15,Forward,49,100.0,100.0,1295,0.5,68,21,53,3,False,NEW,18,1
372,373,Jose Luis,Mato Sanmartín,Stoke,15,Forward,55,,,684,1.8,14,4,56,3,False,NEW,18,0
373,374,Vito,Mannone,Sunderland,16,Goalkeeper,43,,,810,2.3,0,0,43,1,False,EVE,9,0
374,375,Costel,Pantilimon,Watford,18,Goalkeeper,46,,,1530,0.0,64,10,48,1,False,EVE,9,0
375,376,John,O'Shea,Sunderland,16,Defender,43,100.0,100.0,1819,1.5,55,6,43,1,False,EVE,9,0
376,377,Valentin,Roberge,Sunderland,16,Defender,40,,,0,0.0,0,0,40,1,False,EVE,9,0
377,378,Billy,Jones,Sunderland,16,Defender,42,100.0,100.0,2017,0.5,44,4,44,1,False,EVE,9,-1
378,379,Patrick,van Aanholt,Sunderland,16,Defender,47,,,2070,2.8,44,4,47,1,False,EVE,9,2
379,380,Santiago,Vergini,Sunderland,16,Defender,45,,,0,0.0,0,0,45,1,False,EVE,9,0
380,381,Wes,Brown,Sunderland,16,Defender,42,100.0,100.0,540,0.0,0,0,43,1,False,EVE,9,-1
381,382,Sebastián,Coates,Sunderland,16,Defender,42,0.0,0.0,1229,0.0,31,0,42,1,False,EVE,9,0
382,383,Lee,Cattermole,Sunderland,16,Midfielder,43,100.0,100.0,1589,2.0,52,5,43,1,False,EVE,9,1
383,384,Sebastian,Larsson,Sunderland,16,Midfielder,50,100.0,100.0,386,0.0,15,4,51,1,False,EVE,9,1
384,385,Jack,Rodwell,Sunderland,16,Midfielder,48,100.0,100.0,786,0.8,9,3,48,1,False,EVE,9,0
385,386,Jordi,Gomez Garcia-Penche,Sunderland,16,Midfielder,48,0.0,0.0,352,0.0,33,7,49,1,False,EVE,9,0
386,387,Liam,Bridcutt,Sunderland,16,Midfielder,43,0.0,0.0,0,0.0,0,0,43,1,False,EVE,9,0
387,388,Emanuele,Giaccherini,Sunderland,16,Midfielder,53,0.0,0.0,0,0.0,0,0,53,1,False,EVE,9,0
388,389,Adam,Johnson,Sunderland,16,Midfielder,58,0.0,0.0,1148,1.8,13,2,58,1,False,EVE,9,2
389,390,William,Buckley,Sunderland,16,Midfielder,47,0.0,0.0,0,0.0,0,0,47,1,False,EVE,9,0
390,391,Connor,Wickham,Crystal Palace,5,Forward,55,100.0,100.0,939,4.3,0,0,56,3,True,MUN,4,0
391,392,Jermain,Defoe,Sunderland,16,Forward,51,100.0,100.0,1708,3.0,2,5,54,1,False,EVE,9,5
392,393,Steven,Fletcher,Sunderland,16,Forward,48,0.0,0.0,1010,0.0,38,11,50,1,False,EVE,9,6
393,394,Danny,Graham,Sunderland,16,Forward,41,0.0,0.0,360,0.0,1,1,44,1,False,EVE,9,0
394,395,Lukasz,Fabianski,Swansea,17,Goalkeeper,47,,,2430,4.0,93,17,50,1,True,ARS,2,1
395,396,Kristoffer,Nordfeldt,Swansea,17,Goalkeeper,42,,,0,0.0,0,0,44,1,True,ARS,2,0
396,397,Kyle,Naughton,Swansea,17,Defender,46,100.0,100.0,1469,0.8,49,9,50,1,True,ARS,2,1
397,398,Ashley,Williams,Swansea,17,Defender,48,,,2430,1.5,97,13,50,1,True,ARS,2,0
398,399,Neil,Taylor,Swansea,17,Defender,47,,,2398,1.5,91,15,50,1,True,ARS,2,1
399,400,Angel,Rangel,Swansea,17,Defender,41,100.0,100.0,989,2.8,29,3,42,1,True,ARS,2,0
400,401,Kyle,Bartley,Swansea,17,Defender,42,,,286,0.0,0,0,44,1,True,ARS,2,0
401,402,Dwight,Tiendalli,Swansea,17,Defender,40,0.0,0.0,0,0.0,0,0,40,1,True,ARS,2,0
402,403,Jordi,Amat,Swansea,17,Defender,44,100.0,100.0,103,0.3,0,0,44,1,True,ARS,2,0
403,404,Federico,Fernández,Swansea,17,Defender,48,100.0,100.0,2070,1.5,90,14,50,1,True,ARS,2,1
404,405,Franck,Tabanou,Swansea,17,Defender,44,0.0,0.0,0,0.0,0,0,45,1,True,ARS,2,0
405,406,Jack,Cork,Swansea,17,Midfielder,46,,,1556,2.8,57,7,48,1,True,ARS,2,0
406,407,Gylfi,Sigurdsson,Swansea,17,Midfielder,71,,,2164,6.0,41,16,73,1,True,ARS,2,2
407,408,Wayne,Routledge,Swansea,17,Midfielder,51,100.0,100.0,1035,2.0,3,1,52,1,True,ARS,2,0
408,409,Nathan,Dyer,Leicester,7,Midfielder,46,100.0,100.0,238,0.3,42,9,47,1,False,WBA,11,1
409,410,Leon,Britton,Swansea,17,Midfielder,42,,,1092,2.0,3,1,43,1,True,ARS,2,1
410,411,Jonjo,Shelvey,Newcastle,11,Midfielder,53,100.0,100.0,1665,2.7,61,12,55,1,True,ARS,2,2
411,412,Jay,Fulton,Swansea,17,Midfielder,43,100.0,100.0,0,0.0,0,0,44,1,True,ARS,2,0
412,413,Sung-yueng,Ki,Swansea,17,Midfielder,50,100.0,100.0,1649,0.8,52,6,52,1,True,ARS,2,1
413,414,Jefferson,Montero,Swansea,17,Midfielder,51,100.0,100.0,953,0.0,47,12,57,1,True,ARS,2,2
414,415,Matt,Grimes,Swansea,17,Midfielder,42,0.0,0.0,90,0.0,0,0,43,1,True,ARS,2,0
415,416,André,Ayew,Swansea,17,Midfielder,68,100.0,100.0,2261,2.0,59,17,72,1,True,ARS,2,2
416,417,Bafétimbi,Gomis,Swansea,17,Forward,63,100.0,100.0,1360,0.8,5,9,70,1,True,ARS,2,2
417,418,Marvin,Emnes,Swansea,17,Forward,41,,,55,0.0,0,0,43,1,True,ARS,2,0
418,419,Modou,Barrow,Swansea,17,Forward,43,100.0,100.0,454,0.8,6,3,44,1,True,ARS,2,1
419,420,Ederzito Antonio,Macedo Lopes,Swansea,17,Forward,50,0.0,0.0,276,0.0,10,4,51,1,True,ARS,2,1
420,421,Heurelho,Gomes,Watford,18,Goalkeeper,48,100.0,100.0,2406,5.5,108,24,46,1,True,WHU,5,9
421,422,Jonathan,Bond,Watford,18,Goalkeeper,40,,,0,0.0,0,0,40,1,True,WHU,5,0
422,423,Giedrius,Arlauskis,Watford,18,Goalkeeper,44,0.0,0.0,24,0.0,0,0,45,1,True,WHU,5,0
423,424,Gabriele,Angella,Watford,18,Defender,43,0.0,0.0,0,0.0,0,0,43,1,True,WHU,5,0
424,425,Craig,Cathcart,Watford,18,Defender,46,,,2359,3.8,58,12,45,1,True,WHU,5,6
425,426,Sebastian,Prödl,Watford,18,Defender,42,100.0,100.0,1148,2.0,54,12,45,1,True,WHU,5,0
426,427,Juan Carlos,Paredes,Watford,18,Defender,42,100.0,100.0,490,2.8,7,2,43,1,True,WHU,5,1
427,428,Miguel,Layún,Watford,18,Defender,45,,,131,0.0,0,0,45,1,True,WHU,5,0
428,429,Joel,Ekstrand,Watford,18,Defender,39,50.0,50.0,0,0.0,0,0,40,1,True,WHU,5,0
429,430,Daniel,Pudil,Watford,18,Defender,40,,,0,0.0,0,0,40,1,True,WHU,5,0
430,431,Tommie,Hoban,Watford,18,Defender,38,0.0,0.0,0,0.0,0,0,39,1,True,WHU,5,0
431,432,Lloyd,Doyley,Watford,18,Defender,40,0.0,0.0,0,0.0,0,0,40,1,True,WHU,5,0
432,433,Daniel,Tözsér,Watford,18,Midfielder,50,,,0,0.0,0,0,50,1,True,WHU,5,0
433,434,Almen,Abdi,Watford,18,Midfielder,47,100.0,100.0,1424,1.0,86,10,47,1,True,WHU,5,3
434,435,Ben,Watson,Watford,18,Midfielder,43,,,2025,2.3,56,9,43,1,True,WHU,5,3
435,436,Diego,Fabbrini,Watford,18,Midfielder,45,0.0,0.0,0,0.0,0,0,45,1,True,WHU,5,0
436,437,Ikechi,Anya,Watford,18,Midfielder,41,100.0,100.0,1303,0.0,60,11,44,1,True,WHU,5,6
437,438,Lloyd,Dyer,Watford,18,Midfielder,42,,,0,0.0,0,0,43,1,True,WHU,5,0
438,439,Lewis,McGugan,Watford,18,Midfielder,45,,,0,0.0,0,0,45,1,True,WHU,5,0
439,440,Sean,Murray,Watford,18,Midfielder,44,100.0,100.0,0,0.0,0,0,44,1,True,WHU,5,0
440,441,Troy,Deeney,Watford,18,Forward,53,,,2378,4.5,63,16,51,1,True,WHU,5,2
441,442,Odion,Ighalo,Watford,18,Forward,61,100.0,100.0,2308,2.0,122,35,53,1,True,WHU,5,13
442,443,Matej,Vydra,Watford,18,Forward,48,,,0,0.0,0,0,48,1,True,WHU,5,0
443,444,Fernando,Forestieri,Watford,18,Forward,44,0.0,0.0,0,0.0,0,0,44,1,True,WHU,5,0
444,445,Boaz,Myhill,West Brom,19,Goalkeeper,44,,,1980,0.0,112,28,47,3,True,LEI,3,1
445,446,Ben,Foster,West Brom,19,Goalkeeper,49,100.0,100.0,450,3.8,0,0,49,3,True,LEI,3,0
446,447,Jonas,Olsson,West Brom,19,Defender,43,100.0,100.0,1414,4.0,13,3,45,3,True,LEI,3,0
447,448,Craig,Dawson,West Brom,19,Defender,51,100.0,75.0,2430,4.0,106,25,51,3,True,LEI,3,1
448,449,Joleon,Lescott,Aston Villa,2,Defender,46,100.0,100.0,1845,4.0,65,6,48,3,False,TOT,5,1
449,450,Sébastien,Pocognoli,West Brom,19,Defender,42,,,0,0.0,0,0,43,3,True,LEI,3,0
450,451,Cristian,Gamboa,West Brom,19,Defender,38,,,28,0.0,0,0,39,3,True,LEI,3,0
451,452,Gareth,McAuley,West Brom,19,Defender,49,100.0,75.0,2070,1.0,76,21,50,3,True,LEI,3,1
452,453,Darren,Fletcher,West Brom,19,Midfielder,43,100.0,100.0,2385,2.0,63,13,44,3,True,LEI,3,2
453,454,Stéphane,Sessegnon,West Brom,19,Midfielder,51,100.0,100.0,1149,2.8,6,3,51,3,True,LEI,3,5
454,455,Craig,Gardner,West Brom,19,Midfielder,51,,,1283,3.5,24,7,53,3,True,LEI,3,0
455,456,James,Morrison,West Brom,19,Midfielder,45,0.0,0.0,1338,0.0,61,12,49,3,True,LEI,3,1
456,457,Chris,Brunt,West Brom,19,Midfielder,51,0.0,100.0,1800,0.3,82,17,52,3,True,LEI,3,2
457,458,Claudio,Yacob,West Brom,19,Midfielder,44,100.0,100.0,1991,2.3,64,10,44,3,True,LEI,3,2
458,459,Callum,McManaman,West Brom,19,Midfielder,43,0.0,0.0,258,0.0,11,4,47,3,True,LEI,3,4
459,460,James,McClean,West Brom,19,Midfielder,47,100.0,100.0,1763,1.3,38,10,47,3,True,LEI,3,2
460,461,Victor,Anichebe,West Brom,19,Forward,45,100.0,100.0,335,1.0,0,0,47,3,True,LEI,3,0
